TIME,demand,solar,wind
9:00,4241,223,3
10:00,4076,322,5
11:00,3921,371,7
12:00,3675,467,10
13:00,3749,425,11
14:00,3776,310,11
15:00,3817,157,12
16:00,3952,28,15
17:00,4216,0,19
18:00,4276,0,22
19:00,4192,0,22
20:00,4072,0,24
21:00,3911,0,25
22:00,3724,0,23
23:00,3484,0,23
0:00,3220,0,26
1:00,3079,0,30
2:00,3010,0,27
3:00,2975,0,25
4:00,3006,0,28
5:00,3233,0,26
6:00,3731,0,23
7:00,4023,43,21
8:00,4233,236,20
9:00,4314,413,19
10:00,4184,513,19
11:00,4077,551,17
12:00,3831,545,19
13:00,3953,505,22
14:00,3965,415,20
15:00,3980,239,22
16:00,4152,45,22
17:00,4462,0,22
18:00,4532,0,22
19:00,4435,0,22
20:00,4315,0,18
21:00,4150,0,18
22:00,3926,0,19
23:00,3666,0,22
0:00,3364,0,22
1:00,3185,0,21
2:00,3095,0,21
3:00,3020,0,17
4:00,3029,0,16
5:00,3226,0,16
6:00,3696,0,16
7:00,3961,45,16
8:00,4130,230,14
9:00,4167,402,15
10:00,4036,514,14
11:00,3930,565,13
12:00,3678,554,14
13:00,3757,503,12
14:00,3740,391,12
15:00,3768,229,13
16:00,3927,46,13
17:00,4189,0,15
18:00,4241,0,15
19:00,4154,0,15
20:00,4044,0,15
21:00,3889,0,17
22:00,3728,0,17
23:00,3504,0,17
0:00,3236,0,15
1:00,3080,0,15
2:00,2999,0,16
3:00,2930,0,16
4:00,2910,0,14
5:00,2990,0,13
6:00,3236,0,13
7:00,3443,45,13
8:00,3624,230,14
9:00,3638,397,12
10:00,3523,505,12
11:00,3422,558,13
12:00,3280,556,14
13:00,3241,500,14
14:00,3195,390,13
15:00,3197,226,11
16:00,3319,45,11
17:00,3651,0,9
18:00,3783,0,6
19:00,3753,0,6
20:00,3688,0,6
21:00,3546,0,6
22:00,3361,0,6
23:00,3188,0,8
0:00,2972,0,7
1:00,2844,0,6
2:00,2780,0,7
3:00,2728,0,6
4:00,2712,0,3
5:00,2753,0,3
6:00,2914,0,4
7:00,3081,26,5
8:00,3226,162,3
9:00,3317,263,3
10:00,3387,198,3
11:00,3378,105,2
12:00,3367,86,3
13:00,3348,59,4
14:00,3333,40,5
15:00,3373,7,5
16:00,3542,0,8
17:00,3815,0,10
18:00,3875,0,12
19:00,3820,0,12
20:00,3714,0,13
21:00,3547,0,13
22:00,3314,0,13
23:00,3072,0,12
0:00,2843,0,17
1:00,2732,0,16
2:00,2691,0,16
3:00,2677,0,20
4:00,2729,0,22
5:00,2945,0,26
6:00,3381,0,27
7:00,3636,34,28
8:00,3836,213,26
9:00,3892,382,25
10:00,3791,473,27
11:00,3734,472,29
12:00,3629,475,28
13:00,3786,466,27
14:00,3729,293,31
15:00,3758,171,33
16:00,3918,37,29
17:00,4192,0,27
18:00,4263,0,31
19:00,4162,0,31
20:00,4038,0,29
21:00,3870,0,28
22:00,3693,0,28
23:00,3446,0,26
0:00,3184,0,24
1:00,3045,0,23
2:00,2982,0,23
3:00,2952,0,23
4:00,2987,0,21
5:00,3178,0,19
6:00,3631,0,16
7:00,3879,53,13
8:00,4072,242,15
9:00,4159,411,17
10:00,4074,526,17
11:00,3981,574,16
12:00,3749,560,16
13:00,3867,510,18
14:00,3877,388,21
15:00,3924,231,20
16:00,4124,45,22
17:00,4452,0,23
18:00,4534,0,23
19:00,4430,0,22
20:00,4304,0,23
21:00,4123,0,20
22:00,3912,0,17
23:00,3643,0,16
0:00,3353,0,14
1:00,3181,0,14
2:00,3085,0,15
3:00,3037,0,14
4:00,3044,0,13
5:00,3242,0,12
6:00,3711,0,10
7:00,3995,38,9
8:00,4177,223,8
9:00,4220,385,7
10:00,4077,467,8
11:00,3979,527,8
12:00,3750,538,9
13:00,3820,466,10
14:00,3795,343,9
15:00,3818,187,10
16:00,3997,41,10
17:00,4284,0,8
18:00,4354,0,6
19:00,4258,0,6
20:00,4136,0,5
21:00,3957,0,6
22:00,3773,0,7
23:00,3502,0,6
0:00,3203,0,6
1:00,3046,0,6
2:00,2970,0,5
3:00,2931,0,4
4:00,2962,0,4
5:00,3167,0,4
6:00,3651,0,2
7:00,4054,0,1
8:00,4436,15,2
9:00,4671,39,1
10:00,4689,55,1
11:00,4666,41,1
12:00,4495,38,1
13:00,4637,31,2
14:00,4663,10,2
15:00,4699,0,3
16:00,4842,0,3
17:00,4957,0,5
18:00,4908,0,6
19:00,4735,0,8
20:00,4547,0,8
21:00,4331,0,8
22:00,4055,0,9
23:00,3749,0,10
0:00,3402,0,9
1:00,3214,0,11
2:00,3112,0,12
3:00,3054,0,11
4:00,3074,0,10
5:00,3283,0,12
6:00,3751,0,13
7:00,4057,17,14
8:00,4281,155,13
9:00,4271,305,18
10:00,4107,404,20
11:00,4045,422,21
12:00,3873,357,21
13:00,4120,304,22
14:00,4201,190,22
15:00,4310,107,24
16:00,4469,17,22
17:00,4651,0,23
18:00,4643,0,21
19:00,4513,0,20
20:00,4367,0,18
21:00,4190,0,20
22:00,4008,0,18
23:00,3778,0,17
0:00,3503,0,16
1:00,3316,0,14
2:00,3191,0,13
3:00,3109,0,15
4:00,3075,0,18
5:00,3162,0,19
6:00,3409,0,21
7:00,3613,67,20
8:00,3776,255,19
9:00,3787,426,20
10:00,3646,527,21
11:00,3525,577,22
12:00,3378,511,23
13:00,3318,361,24
14:00,3391,305,24
15:00,3437,174,25
16:00,3581,45,27
17:00,3928,0,27
18:00,4083,0,26
19:00,4072,0,25
20:00,4003,0,24
21:00,3859,0,24
22:00,3657,0,24
23:00,3477,0,23
0:00,3222,0,23
1:00,3064,0,22
2:00,2970,0,21
3:00,2891,0,20
4:00,2859,0,19
5:00,2925,0,18
6:00,3119,0,18
7:00,3315,72,18
8:00,3442,267,18
9:00,3457,438,17
10:00,3360,546,17
11:00,3257,585,17
12:00,3196,575,17
13:00,3148,509,17
14:00,3111,376,16
15:00,3171,238,16
16:00,3344,62,17
17:00,3773,0,18
18:00,4001,0,18
19:00,4013,0,17
20:00,3970,0,17
21:00,3834,0,17
22:00,3588,0,15
23:00,3359,0,15
0:00,3101,0,15
1:00,2957,0,15
2:00,2891,0,15
3:00,2859,0,14
4:00,2897,0,13
5:00,3152,0,13
6:00,3672,0,12
7:00,3992,73,11
8:00,4190,271,11
9:00,4249,436,13
10:00,4126,545,13
11:00,4021,579,10
12:00,3771,546,11
13:00,3868,484,11
14:00,3829,345,11
15:00,3854,184,11
16:00,4054,48,12
17:00,4324,0,11
18:00,4407,0,9
19:00,4315,0,7
20:00,4193,0,10
21:00,4029,0,11
22:00,3828,0,11
23:00,3571,0,13
0:00,3277,0,13
1:00,3117,0,14
2:00,3043,0,12
3:00,3001,0,12
4:00,3032,0,12
5:00,3252,0,11
6:00,3742,0,11
7:00,4000,76,10
8:00,4156,250,8
9:00,4240,442,7
10:00,4112,542,6
11:00,3997,573,6
12:00,3767,557,4
13:00,3896,501,4
14:00,3872,343,5
15:00,3930,200,5
16:00,4083,47,8
17:00,4321,0,7
18:00,4409,0,8
19:00,4324,0,10
20:00,4215,0,13
21:00,4050,0,16
22:00,3864,0,17
23:00,3615,0,16
0:00,3324,0,16
1:00,3163,0,15
2:00,3082,0,15
3:00,3032,0,11
4:00,3046,0,10
5:00,3259,0,9
6:00,3750,0,10
7:00,4006,82,9
8:00,4152,282,9
9:00,4177,447,11
10:00,4036,553,12
11:00,3922,601,13
12:00,3669,583,13
13:00,3753,534,14
14:00,3721,422,13
15:00,3722,264,12
16:00,3870,77,12
17:00,4138,0,13
18:00,4263,0,15
19:00,4187,0,14
20:00,4094,0,13
21:00,3935,0,13
22:00,3751,0,13
23:00,3511,0,12
0:00,3229,0,11
1:00,3081,0,11
2:00,3002,0,11
3:00,2964,0,11
4:00,2993,0,10
5:00,3206,0,9
6:00,3680,0,7
7:00,3935,73,8
8:00,4101,260,6
9:00,4130,424,7
10:00,3980,531,7
11:00,3853,583,5
12:00,3601,582,3
13:00,3677,527,4
14:00,3652,418,7
15:00,3644,254,7
16:00,3765,68,8
17:00,4022,0,9
18:00,4133,0,11
19:00,4040,0,14
20:00,3929,0,13
21:00,3759,0,13
22:00,3572,0,14
23:00,3324,0,14
0:00,3063,0,14
1:00,2919,0,14
2:00,2857,0,15
3:00,2821,0,15
4:00,2850,0,14
5:00,3035,0,13
6:00,3428,0,16
7:00,3618,62,18
8:00,3770,240,18
9:00,3804,397,20
10:00,3688,467,23
11:00,3630,514,25
12:00,3431,419,25
13:00,3524,302,27
14:00,3441,261,27
15:00,3451,183,27
16:00,3505,43,30
17:00,3662,0,33
18:00,3708,0,32
19:00,3597,0,31
20:00,3491,0,30
21:00,3352,0,23
22:00,3236,0,20
23:00,3066,0,17
0:00,2868,0,21
1:00,2776,0,22
2:00,2731,0,22
3:00,2696,0,20
4:00,2698,0,19
5:00,2770,0,20
6:00,2945,0,19
7:00,3125,35,17
8:00,3419,146,17
9:00,3586,229,17
10:00,3546,246,16
11:00,3505,260,15
12:00,3407,278,13
13:00,3455,285,13
14:00,3413,285,13
15:00,3382,181,12
16:00,3475,50,11
17:00,3723,0,11
18:00,3809,0,12
19:00,3746,0,13
20:00,3662,0,14
21:00,3499,0,16
22:00,3299,0,16
23:00,3121,0,16
0:00,2931,0,19
1:00,2856,0,22
2:00,2790,0,22
3:00,2731,0,21
4:00,2708,0,18
5:00,2766,0,18
6:00,2934,0,18
7:00,3093,89,15
8:00,3217,293,16
9:00,3251,461,16
10:00,3181,571,17
11:00,3114,622,16
12:00,3050,615,16
13:00,2974,553,17
14:00,2924,447,16
15:00,2962,277,15
16:00,3105,80,14
17:00,3488,0,13
18:00,3720,0,15
19:00,3724,0,15
20:00,3656,0,12
21:00,3521,0,10
22:00,3309,0,8
23:00,3099,0,7
0:00,2879,0,6
1:00,2769,0,7
2:00,2723,0,7
3:00,2694,0,7
4:00,2730,0,6
5:00,2943,0,7
6:00,3398,0,8
7:00,3672,42,10
8:00,3844,159,13
9:00,3909,343,15
10:00,3766,393,19
11:00,3678,411,21
12:00,3461,347,21
13:00,3618,330,21
14:00,3591,178,21
15:00,3646,69,21
16:00,3815,1,24
17:00,3968,0,29
18:00,3989,0,29
19:00,3877,0,28
20:00,3736,0,22
21:00,3573,0,21
22:00,3413,0,20
23:00,3203,0,23
0:00,2966,0,27
1:00,2850,0,29
2:00,2801,0,29
3:00,2793,0,27
4:00,2838,0,26
5:00,3050,0,25
6:00,3463,0,22
7:00,3678,83,21
8:00,3906,257,21
9:00,4005,379,21
10:00,3919,440,22
11:00,3917,586,22
12:00,3693,604,21
13:00,3817,578,21
14:00,3792,457,20
15:00,3813,297,19
16:00,3966,101,19
17:00,4238,0,18
18:00,4415,0,16
19:00,4341,0,19
20:00,4219,0,18
21:00,4038,0,17
22:00,3814,0,16
23:00,3561,0,14
0:00,3265,0,11
1:00,3097,0,10
2:00,3017,0,10
3:00,2965,0,10
4:00,2988,0,11
5:00,3198,0,9
6:00,3651,1,7
7:00,3893,99,6
8:00,4079,294,3
9:00,4140,445,2
10:00,4053,526,1
11:00,4018,516,2
12:00,3876,457,4
13:00,3964,365,4
14:00,3937,220,4
15:00,3937,104,6
16:00,4017,21,7
17:00,4195,0,8
18:00,4216,0,9
19:00,4098,0,11
20:00,3954,0,12
21:00,3763,0,13
22:00,3541,0,13
23:00,3271,0,13
0:00,2989,0,14
1:00,2847,0,17
2:00,2782,0,17
3:00,2752,0,19
4:00,2764,0,20
5:00,2913,0,21
6:00,3256,0,22
7:00,3519,0,23
8:00,3851,16,26
9:00,4071,59,24
10:00,4035,120,23
11:00,3985,180,23
12:00,3699,216,25
13:00,3763,289,28
14:00,3668,290,27
15:00,3572,186,24
16:00,3641,49,21
17:00,3817,0,20
18:00,3903,0,18
19:00,3805,0,17
20:00,3687,0,18
21:00,3532,0,18
22:00,3359,0,16
23:00,3139,0,16
0:00,2926,0,18
1:00,2814,0,16
2:00,2767,0,15
3:00,2764,0,14
4:00,2804,0,17
5:00,2980,0,16
6:00,3360,0,18
7:00,3617,75,18
8:00,3923,263,17
9:00,4060,417,16
10:00,3959,499,14
11:00,3868,530,15
12:00,3636,514,15
13:00,3737,478,13
14:00,3733,393,11
15:00,3740,257,12
16:00,3856,87,12
17:00,4065,0,14
18:00,4157,0,13
19:00,4063,0,13
20:00,3936,0,10
21:00,3765,0,10
22:00,3594,0,10
23:00,3373,0,10
0:00,3120,0,9
1:00,2973,0,7
2:00,2897,0,6
3:00,2846,0,6
4:00,2819,0,6
5:00,2892,0,6
6:00,3092,1,4
7:00,3270,89,3
8:00,3459,276,2
9:00,3508,424,2
10:00,3417,526,4
11:00,3360,585,4
12:00,3205,551,4
13:00,3218,532,3
14:00,3182,416,4
15:00,3142,242,5
16:00,3235,69,5
17:00,3515,0,5
18:00,3686,0,7
19:00,3650,0,8
20:00,3572,0,8
21:00,3421,0,9
22:00,3243,0,9
23:00,3052,0,9
0:00,2839,0,9
1:00,2729,0,8
2:00,2669,0,9
3:00,2647,0,10
4:00,2650,0,10
5:00,2707,0,9
6:00,2835,2,8
7:00,2928,117,7
8:00,3021,314,7
9:00,3067,475,4
10:00,3026,566,5
11:00,2947,579,6
12:00,2858,541,6
13:00,2813,473,5
14:00,2804,363,5
15:00,2866,191,5
16:00,2987,59,6
17:00,3318,0,6
18:00,3534,0,6
19:00,3532,0,5
20:00,3479,0,5
21:00,3334,0,7
22:00,3129,0,9
23:00,2905,0,10
0:00,2692,0,11
1:00,2597,0,11
2:00,2575,0,12
3:00,2578,0,14
4:00,2630,0,15
5:00,2831,0,16
6:00,3245,0,15
7:00,3566,52,17
8:00,3918,180,17
9:00,4134,297,13
10:00,4098,363,10
11:00,4015,378,9
12:00,3802,407,9
13:00,3854,376,8
14:00,3813,343,7
15:00,3757,216,8
16:00,3870,50,8
17:00,4128,0,9
18:00,4273,0,10
19:00,4178,0,10
20:00,4039,0,10
21:00,3860,0,10
22:00,3644,0,10
23:00,3376,0,9
0:00,3102,0,11
1:00,2950,0,12
2:00,2883,0,12
3:00,2841,0,11
4:00,2860,0,9
5:00,3044,0,8
6:00,3470,2,7
7:00,3745,90,6
8:00,3963,239,6
9:00,4076,376,5
10:00,3994,456,4
11:00,3905,516,4
12:00,3708,598,4
13:00,3739,556,3
14:00,3666,439,4
15:00,3666,290,3
16:00,3794,105,3
17:00,4032,1,2
18:00,4200,0,2
19:00,4145,0,2
20:00,4039,0,2
21:00,3881,0,2
22:00,3687,0,2
23:00,3443,0,2
0:00,3157,0,2
1:00,2999,0,2
2:00,2923,0,1
3:00,2876,0,1
4:00,2898,0,1
5:00,3082,0,1
6:00,3490,0,1
7:00,3767,69,1
8:00,3996,219,1
9:00,4090,347,1
10:00,4027,451,1
11:00,3917,509,0
12:00,3696,519,1
13:00,3758,446,1
14:00,3731,333,1
15:00,3700,210,1
16:00,3818,53,1
17:00,4032,0,1
18:00,4128,0,2
19:00,4040,0,4
20:00,3915,0,4
21:00,3739,0,4
22:00,3538,0,4
23:00,3266,0,4
0:00,2994,0,2
1:00,2858,0,2
2:00,2792,0,3
3:00,2766,0,3
4:00,2793,0,3
5:00,2955,0,3
6:00,3335,0,3
7:00,3640,14,3
8:00,3983,75,3
9:00,4198,136,3
10:00,4145,202,3
11:00,4165,257,3
12:00,3990,134,3
13:00,4130,59,5
14:00,4123,38,3
15:00,4090,6,4
16:00,4151,0,5
17:00,4261,0,4
18:00,4264,0,5
19:00,4129,0,7
20:00,3966,0,9
21:00,3760,0,11
22:00,3558,0,12
23:00,3294,0,9
0:00,3012,0,8
1:00,2888,0,8
2:00,2833,0,10
3:00,2814,0,13
4:00,2852,0,14
5:00,3049,0,15
6:00,3408,4,15
7:00,3575,123,14
8:00,3732,329,12
9:00,3772,479,14
10:00,3685,565,15
11:00,3607,565,14
12:00,3441,577,15
13:00,3533,498,15
14:00,3559,436,17
15:00,3579,288,18
16:00,3698,117,19
17:00,3886,2,20
18:00,4053,0,21
19:00,3989,0,18
20:00,3884,0,17
21:00,3738,0,16
22:00,3575,0,13
23:00,3358,0,11
0:00,3113,0,10
1:00,2968,0,9
2:00,2881,0,8
3:00,2828,0,7
4:00,2811,0,5
5:00,2888,0,4
6:00,3068,3,3
7:00,3228,121,4
8:00,3404,293,3
9:00,3460,428,4
10:00,3407,502,5
11:00,3359,556,7
12:00,3234,559,7
13:00,3168,531,8
14:00,3088,452,9
15:00,3063,282,10
16:00,3151,105,11
17:00,3384,2,12
18:00,3604,0,10
19:00,3578,0,10
20:00,3507,0,10
21:00,3370,0,8
22:00,3208,0,8
23:00,3021,0,8
0:00,2819,0,7
1:00,2699,0,7
2:00,2648,0,8
3:00,2612,0,9
4:00,2596,0,9
5:00,2655,0,9
6:00,2753,7,8
7:00,2838,136,8
8:00,2938,333,6
9:00,2966,484,5
10:00,2916,570,5
11:00,2852,568,4
12:00,2825,562,4
13:00,2793,486,5
14:00,2765,321,4
15:00,2788,170,4
16:00,2909,48,4
17:00,3233,0,4
18:00,3433,0,4
19:00,3428,0,4
20:00,3354,0,5
21:00,3216,0,6
22:00,3004,0,6
23:00,2807,0,7
0:00,2606,0,6
1:00,2525,0,5
2:00,2512,0,5
3:00,2510,0,7
4:00,2556,0,8
5:00,2729,0,9
6:00,3053,2,7
7:00,3288,68,7
8:00,3598,157,5
9:00,3850,203,5
10:00,3878,161,7
11:00,3882,109,10
12:00,3728,72,12
13:00,3883,43,12
14:00,3918,25,13
15:00,3925,4,11
16:00,4001,0,12
17:00,4050,0,13
18:00,4070,0,13
19:00,3937,0,17
20:00,3792,0,17
21:00,3610,0,18
22:00,3416,0,20
23:00,3173,0,20
0:00,2928,0,21
1:00,2808,0,18
2:00,2769,0,18
3:00,2758,0,18
4:00,2794,0,17
5:00,2974,0,15
6:00,3339,0,14
7:00,3636,53,13
8:00,3975,210,12
9:00,4146,322,11
10:00,4097,399,12
11:00,4044,456,13
12:00,3784,404,12
13:00,3861,298,10
14:00,3846,170,9
15:00,3901,83,10
16:00,4007,26,11
17:00,4167,0,13
18:00,4294,0,12
19:00,4215,0,13
20:00,4101,0,16
21:00,3941,0,17
22:00,3754,0,16
23:00,3514,0,15
0:00,3243,0,13
1:00,3101,0,12
2:00,3026,0,11
3:00,2996,0,11
4:00,3027,0,9
5:00,3224,0,8
6:00,3606,11,8
7:00,3795,147,7
8:00,3916,332,7
9:00,3978,503,7
10:00,3880,605,10
11:00,3788,612,13
12:00,3561,552,14
13:00,3648,431,15
14:00,3768,407,15
15:00,3785,270,15
16:00,3881,110,14
17:00,4029,4,12
18:00,4198,0,12
19:00,4137,0,12
20:00,4033,0,14
21:00,3878,0,12
22:00,3691,0,12
23:00,3451,0,11
0:00,3178,0,9
1:00,3039,0,10
2:00,2967,0,10
3:00,2933,0,10
4:00,2959,0,10
5:00,3162,0,9
6:00,3550,15,9
7:00,3740,180,8
8:00,3887,385,7
9:00,3946,542,9
10:00,3836,642,9
11:00,3755,673,10
12:00,3500,597,11
13:00,3591,524,12
14:00,3603,441,12
15:00,3557,258,12
16:00,3667,114,13
17:00,3857,5,14
18:00,4054,0,15
19:00,3982,0,15
20:00,3866,0,13
21:00,3716,0,11
22:00,3539,0,9
23:00,3310,0,10
0:00,3056,0,13
1:00,2927,0,15
2:00,2871,0,12
3:00,2845,0,11
4:00,2872,0,11
5:00,3068,0,14
6:00,3422,14,13
7:00,3598,152,11
8:00,3754,349,12
9:00,3802,509,13
10:00,3719,572,12
11:00,3582,478,14
12:00,3434,493,16
13:00,3555,426,16
14:00,3563,440,17
15:00,3567,343,17
16:00,3659,143,16
17:00,3818,6,12
18:00,3989,0,13
19:00,3922,0,12
20:00,3814,0,12
21:00,3672,0,13
22:00,3532,0,14
23:00,3319,0,11
0:00,3089,0,8
1:00,2943,0,8
2:00,2858,0,9
3:00,2817,0,9
4:00,2803,0,9
5:00,2869,0,10
6:00,3032,11,11
7:00,3190,153,11
8:00,3367,343,13
9:00,3432,516,13
10:00,3359,607,10
11:00,3279,639,8
12:00,3191,636,7
13:00,3168,577,7
14:00,3139,478,6
15:00,3114,289,6
16:00,3211,108,6
17:00,3464,6,6
18:00,3706,0,5
19:00,3695,0,5
20:00,3625,0,5
21:00,3479,0,6
22:00,3293,0,6
23:00,3097,0,5
0:00,2882,0,6
1:00,2756,0,5
2:00,2714,0,5
3:00,2681,0,5
4:00,2674,0,4
5:00,2727,0,4
6:00,2816,16,3
7:00,2934,149,3
8:00,3093,315,3
9:00,3160,437,3
10:00,3098,532,2
11:00,3006,605,1
12:00,2920,622,1
13:00,2844,530,1
14:00,2837,466,1
15:00,2861,311,1
16:00,2975,114,1
17:00,3294,3,1
18:00,3571,0,1
19:00,3576,0,1
20:00,3520,0,1
21:00,3375,0,1
22:00,3162,0,1
23:00,2964,0,1
0:00,2723,0,2
1:00,2594,0,2
2:00,2557,0,2
3:00,2545,0,2
4:00,2594,0,2
5:00,2777,0,3
6:00,3165,0,2
7:00,3510,8,2
8:00,3889,58,2
9:00,4090,132,2
10:00,4066,158,1
11:00,3995,201,1
12:00,3713,186,2
13:00,3829,169,2
14:00,3807,135,2
15:00,3777,95,2
16:00,3863,23,2
17:00,4005,0,3
18:00,4069,0,4
19:00,3954,0,4
20:00,3817,0,4
21:00,3633,0,4
22:00,3429,0,4
23:00,3166,0,3
0:00,2898,0,3
1:00,2768,0,3
2:00,2716,0,2
3:00,2700,0,3
4:00,2735,0,3
5:00,2901,0,4
6:00,3249,0,4
7:00,3560,8,5
8:00,3925,58,6
9:00,4114,108,6
10:00,4105,145,7
11:00,4121,197,7
12:00,3895,156,8
13:00,3971,137,9
14:00,3942,109,7
15:00,3893,66,6
16:00,3953,11,5
17:00,4070,0,6
18:00,4144,0,6
19:00,4048,0,6
20:00,3914,0,7
21:00,3737,0,7
22:00,3565,0,7
23:00,3305,0,8
0:00,3032,0,14
1:00,2894,0,15
2:00,2849,0,15
3:00,2840,0,14
4:00,2867,0,14
5:00,3041,0,15
6:00,3415,0,15
7:00,3732,6,15
8:00,4105,52,15
9:00,4294,101,15
10:00,4276,135,16
11:00,4248,162,16
12:00,4037,161,16
13:00,4132,136,16
14:00,4125,133,16
15:00,4087,120,14
16:00,4110,61,14
17:00,4209,1,13
18:00,4341,0,13
19:00,4246,0,12
20:00,4109,0,12
21:00,3924,0,12
22:00,3723,0,11
23:00,3438,0,13
0:00,3139,0,12
1:00,2981,0,11
2:00,2927,0,10
3:00,2896,0,10
4:00,2928,0,10
5:00,3124,0,10
6:00,3470,24,10
7:00,3633,192,10
8:00,3782,390,10
9:00,3796,492,9
10:00,3720,594,9
11:00,3680,638,9
12:00,3497,634,8
13:00,3565,503,7
14:00,3614,415,7
15:00,3649,281,8
16:00,3712,117,9
17:00,3860,7,9
18:00,4056,0,9
19:00,3987,0,9
20:00,3884,0,11
21:00,3731,0,11
22:00,3560,0,10
23:00,3334,0,10
0:00,3071,0,10
1:00,2921,0,10
2:00,2867,0,9
3:00,2844,0,8
4:00,2859,0,8
5:00,3043,0,6
6:00,3354,25,7
7:00,3529,202,7
8:00,3719,395,6
9:00,3808,547,6
10:00,3772,673,7
11:00,3674,683,7
12:00,3419,615,7
13:00,3510,563,7
14:00,3512,444,7
15:00,3549,278,7
16:00,3661,109,6
17:00,3789,4,5
18:00,3917,0,5
19:00,3836,0,6
20:00,3721,0,7
21:00,3569,0,7
22:00,3437,0,10
23:00,3224,0,11
0:00,2993,0,10
1:00,2865,0,10
2:00,2804,0,10
3:00,2768,0,11
4:00,2765,0,9
5:00,2839,0,9
6:00,2966,27,11
7:00,3076,193,11
8:00,3216,375,7
9:00,3274,538,6
10:00,3186,581,7
11:00,3157,625,7
12:00,3067,574,8
13:00,3047,475,8
14:00,3064,347,9
15:00,3066,174,8
16:00,3153,49,7
17:00,3334,1,7
18:00,3515,0,8
19:00,3488,0,8
20:00,3418,0,10
21:00,3275,0,12
22:00,3106,0,11
23:00,2921,0,12
0:00,2723,0,10
1:00,2622,0,12
2:00,2588,0,12
3:00,2557,0,11
4:00,2555,0,12
5:00,2606,0,12
6:00,2679,19,11
7:00,2763,158,10
8:00,2842,331,9
9:00,2863,455,8
10:00,2800,518,9
11:00,2762,568,7
12:00,2732,561,8
13:00,2701,478,9
14:00,2679,360,9
15:00,2705,235,9
16:00,2822,106,8
17:00,3060,5,8
18:00,3303,0,10
19:00,3284,0,8
20:00,3227,0,9
21:00,3113,0,10
22:00,2960,0,11
23:00,2780,0,11
0:00,2596,0,11
1:00,2513,0,11
2:00,2477,0,10
3:00,2474,0,11
4:00,2493,0,13
5:00,2571,0,13
6:00,2683,24,11
7:00,2811,187,7
8:00,2984,376,5
9:00,3060,531,4
10:00,3030,635,5
11:00,2993,677,5
12:00,2898,668,4
13:00,2914,599,5
14:00,2917,472,5
15:00,2923,306,4
16:00,3002,110,3
17:00,3219,4,2
18:00,3452,0,2
19:00,3429,0,2
20:00,3356,0,2
21:00,3217,0,3
22:00,3036,0,4
23:00,2821,0,5
0:00,2616,0,7
1:00,2530,0,8
2:00,2515,0,9
3:00,2520,0,9
4:00,2560,0,9
5:00,2696,0,11
6:00,2984,0,12
7:00,3288,0,10
8:00,3694,13,10
9:00,3948,36,11
10:00,3936,93,11
11:00,3932,117,11
12:00,3752,90,10
13:00,3907,86,10
14:00,3907,69,10
15:00,3890,22,8
16:00,3983,0,7
17:00,4039,0,4
18:00,4068,0,6
19:00,3939,0,6
20:00,3789,0,9
21:00,3622,0,13
22:00,3437,0,14
23:00,3178,0,15
0:00,2914,0,18
1:00,2789,0,20
2:00,2744,0,20
3:00,2733,0,21
4:00,2772,0,22
5:00,2949,0,23
6:00,3218,33,20
7:00,3397,209,20
8:00,3624,419,20
9:00,3726,564,19
10:00,3641,611,18
11:00,3613,658,18
12:00,3433,678,17
13:00,3486,586,16
14:00,3490,520,15
15:00,3413,295,13
16:00,3522,136,13
17:00,3661,10,11
18:00,3868,0,8
19:00,3829,0,8
20:00,3732,0,7
21:00,3579,0,9
22:00,3427,0,8
23:00,3180,0,8
0:00,2934,0,8
1:00,2804,0,6
2:00,2771,0,5
3:00,2753,0,4
4:00,2783,0,4
5:00,2933,0,4
6:00,3194,33,4
7:00,3416,166,4
8:00,3696,275,4
9:00,3868,330,4
10:00,3869,328,5
11:00,3790,426,6
12:00,3508,476,5
13:00,3492,418,6
14:00,3491,409,8
15:00,3477,254,11
16:00,3556,105,11
17:00,3683,8,12
18:00,3878,0,12
19:00,3817,0,12
20:00,3702,0,12
21:00,3540,0,11
22:00,3369,0,11
23:00,3145,0,12
0:00,2917,0,10
1:00,2802,0,11
2:00,2763,0,15
3:00,2735,0,16
4:00,2761,0,16
5:00,2902,0,14
6:00,3166,22,14
7:00,3367,168,14
8:00,3620,356,13
9:00,3695,458,12
10:00,3622,517,13
11:00,3582,540,11
12:00,3479,655,12
13:00,3527,502,10
14:00,3539,372,11
15:00,3528,251,12
16:00,3644,133,11
17:00,3758,15,10
18:00,3959,0,11
19:00,3911,0,13
20:00,3814,0,13
21:00,3667,0,13
22:00,3533,0,12
23:00,3338,0,11
0:00,3090,0,11
1:00,2944,0,12
2:00,2864,0,11
3:00,2820,0,8
4:00,2800,0,8
5:00,2858,0,8
6:00,2967,42,7
7:00,3104,217,6
8:00,3285,412,5
9:00,3381,551,5
10:00,3322,652,6
11:00,3255,699,5
12:00,3147,675,4
13:00,3140,588,3
14:00,3122,500,2
15:00,3096,332,2
16:00,3165,150,2
17:00,3366,12,2
18:00,3611,0,2
19:00,3604,0,1
20:00,3529,0,2
21:00,3380,0,4
22:00,3195,0,5
23:00,3000,0,5
0:00,2775,0,5
1:00,2642,0,5
2:00,2588,0,4
3:00,2556,0,5
4:00,2559,0,5
5:00,2613,0,6
6:00,2713,0,7
7:00,2883,16,7
